Time (EET),Open,High,Low,Close,Volume 
2026.05.04 22:15:00,0.86408,0.86424,0.86407,0.86424,1071.99
2026.05.04 22:30:00,0.86422,0.86424,0.8641,0.86416,557.05
2026.05.04 22:45:00,0.86417,0.86417,0.86392,0.86396,626.18
2026.05.04 23:00:00,0.86396,0.86407,0.86387,0.86407,394.76
2026.05.04 23:15:00,0.86407,0.86407,0.86395,0.864,236.1
2026.05.04 23:30:00,0.86401,0.8641,0.86398,0.86403,564.25
2026.05.04 23:45:00,0.86404,0.86436,0.86401,0.86436,500.96
2026.05.05 00:00:00,0.86436,0.86495,0.86404,0.8643,31.8
2026.05.05 00:15:00,0.8643,0.86456,0.86421,0.86427,312.69
2026.05.05 00:30:00,0.86424,0.8644,0.86386,0.8643,518.16
2026.05.05 00:45:00,0.8643,0.8644,0.86373,0.86406,1506.94
2026.05.05 01:00:00,0.86411,0.86423,0.86405,0.86416,322.59
2026.05.05 01:15:00,0.86416,0.8642,0.8641,0.86418,218.06
2026.05.05 01:30:00,0.86417,0.86417,0.86412,0.86412,137.46
2026.05.05 01:45:00,0.86413,0.86418,0.86412,0.86416,168.78
2026.05.05 02:00:00,0.86414,0.86419,0.86412,0.86418,211.34
2026.05.05 02:15:00,0.86416,0.86419,0.86414,0.86415,239.16
2026.05.05 02:30:00,0.86415,0.86417,0.86407,0.86409,124.5
2026.05.05 02:45:00,0.86409,0.86412,0.86405,0.86409,309.38
2026.05.05 03:00:00,0.86409,0.86414,0.86401,0.86405,887.7
2026.05.05 03:15:00,0.86403,0.86415,0.86402,0.86412,914.74
2026.05.05 03:30:00,0.86411,0.86418,0.86404,0.86416,432.6
2026.05.05 03:45:00,0.86415,0.86418,0.86402,0.86411,378.15
2026.05.05 04:00:00,0.86412,0.86416,0.86409,0.86412,272.25
2026.05.05 04:15:00,0.86412,0.86413,0.86404,0.86406,318.6
2026.05.05 04:30:00,0.86406,0.86415,0.86405,0.86412,389.22
2026.05.05 04:45:00,0.86413,0.86413,0.86405,0.86406,397.2
2026.05.05 05:00:00,0.86405,0.86409,0.86404,0.86408,357.1
2026.05.05 05:15:00,0.86408,0.86408,0.86403,0.86405,269.02
2026.05.05 05:30:00,0.86405,0.86409,0.86405,0.86407,307.14
2026.05.05 05:45:00,0.86407,0.86416,0.86404,0.86413,335.31
2026.05.05 06:00:00,0.86414,0.86415,0.86403,0.86405,531.81
2026.05.05 06:15:00,0.86404,0.86416,0.86403,0.86413,194.25
2026.05.05 06:30:00,0.86413,0.86417,0.8641,0.86413,184.18
